Order ID,Customer ID,SalesPerson,Order Date,Order Priority,SKU,Order Quantity,Unit Sell Price,Discount,Shipping Amount,Ship Mode,Product Container,Ship Date
5318,C507,John,3/04/2015,High,SKU322,8,131.12,0.08,0.99,Regular Air,Small Box,5/04/2015
5318,C507,Bob,3/04/2015,High,SKU1140,29,200.99,0.03,4.2,Express Air,Small Box,4/04/2015
22022,C321,John,3/04/2015,Critical,SKU1095,1,1500.97,0.07,29.7,Delivery Truck,Jumbo Drum,4/04/2015
22627,C092,Richard,3/04/2015,Low,SKU177,33,63.94,0.09,14.48,Regular Air,Small Box,8/04/2015
12999,C305,Richard,3/04/2015,High,SKU920,31,95.43,0.09,19.99,Regular Air,Small Box,4/04/2015
22627,C092,Richard,3/04/2015,Low,SKU006,46,150.98,0.03,66.27,Delivery Truck,Jumbo Box,3/04/2015
21600,C064,Richard,4/04/2015,Low,SKU593,17,10.14,0.03,2.27,Regular Air,Wrap Bag,11/04/2015
39847,C367,John,4/04/2015,Not Specified,SKU331,29,4.38,0.08,6.21,Regular Air,Small Box,5/04/2015
39847,C367,John,4/04/2015,Not Specified,SKU910,49,64.98,0.08,6.88,Regular Air,Small Box,5/04/2015
39847,C367,John,4/04/2015,Not Specified,SKU1204,20,155.99,0.08,8.99,Regular Air,Small Box,6/04/2015
7936,C608,Richard,5/04/2015,Low,SKU014,50,58.14,0.06,36.61,Delivery Truck,Jumbo Box,5/04/2015
7936,C608,Bob,5/04/2015,Low,SKU908,15,12.44,0.06,6.27,Regular Air,Medium Box,10/04/2015
22881,C524,Bob,6/04/2015,Medium,SKU941,33,14.03,0.04,9.37,Regular Air,Small Box,7/04/2015
29700,C263,Richard,6/04/2015,Medium,SKU507,9,3.08,0.01,0.99,Regular Air,Small Box,7/04/2015
56003,C432,Richard,6/04/2015,Critical,SKU251,13,150.98,0.1,16.01,Delivery Truck,Jumbo Box,7/04/2015
57889,C777,Bob,7/04/2015,Low,SKU1187,39,20.99,0.01,0.99,Regular Air,Wrap Bag,11/04/2015
5990,C265,Richard,7/04/2015,Critical,SKU710,9,6.48,0.06,6.35,Regular Air,Small Box,8/04/2015
26786,C280,John,7/04/2015,Medium,SKU327,29,10.98,0.08,3.99,Regular Air,Small Box,8/04/2015
9664,C512,Bob,7/04/2015,High,SKU716,13,6.48,0.06,8.4,Regular Air,Small Box,10/04/2015
11943,C712,Bob,7/04/2015,Low,SKU339,49,14.45,0.09,7.17,Regular Air,Small Box,14/04/2015
11943,C712,Bob,7/04/2015,Low,SKU069,19,70.98,0.08,30,Delivery Truck,Jumbo Drum,9/04/2015
26951,C434,Bob,8/04/2015,Not Specified,SKU1090,3,150.98,0.05,13.99,Regular Air,Medium Box,9/04/2015
28007,C219,Bob,8/04/2015,Not Specified,SKU315,23,3.48,0.03,49,Regular Air,Large Box,9/04/2015
28007,C219,John,8/04/2015,Not Specified,SKU774,20,11.66,0.02,7.95,Regular Air,Small Pack,9/04/2015
28007,C219,Richard,8/04/2015,Not Specified,SKU870,20,12.98,0.04,3.14,Regular Air,Small Pack,9/04/2015
24581,C302,John,9/04/2015,High,SKU436,8,4.55,0.03,1.49,Regular Air,Small Box,10/04/2015
29478,C664,Bob,9/04/2015,High,SKU1187,15,20.99,0.01,0.99,Regular Air,Wrap Bag,12/04/2015
54917,C055,Richard,9/04/2015,High,SKU1081,12,499.99,0.06,24.49,Regular Air,Large Box,10/04/2015
40164,C163,Bob,10/04/2015,Not Specified,SKU195,8,22.98,0.04,7.58,Regular Air,Small Box,12/04/2015
53349,C018,Bob,10/04/2015,Low,SKU057,46,243.98,0.07,43.32,Delivery Truck,Jumbo Drum,19/04/2015
12613,C632,John,10/04/2015,Medium,SKU370,3,3.36,0.08,6.27,Regular Air,Small Box,13/04/2015
12613,C632,Richard,10/04/2015,Medium,SKU405,28,59.78,0,10.29,Regular Air,Small Box,11/04/2015
12613,C632,Bob,10/04/2015,Medium,SKU092,18,12.22,0.04,2.85,Express Air,Small Pack,11/04/2015
5472,C424,Richard,10/04/2015,Low,SKU678,32,6.48,0,6.65,Regular Air,Small Box,12/04/2015
5472,C424,John,10/04/2015,Low,SKU961,27,13.48,0.09,4.51,Regular Air,Small Box,14/04/2015
5472,C424,John,10/04/2015,Low,SKU1175,12,115.99,0.09,5.92,Regular Air,Small Box,12/04/2015
19296,C265,Richard,10/04/2015,High,SKU788,43,1.68,0.04,1.57,Express Air,Wrap Bag,12/04/2015
45158,C409,Bob,10/04/2015,Low,SKU610,40,9.68,0.09,2.03,Regular Air,Wrap Bag,12/04/2015
45158,C409,Richard,10/04/2015,Low,SKU854,15,3.78,0.03,0.71,Express Air,Wrap Bag,15/04/2015
45605,C580,John,10/04/2015,Medium,SKU235,7,212.6,0.05,52.2,Delivery Truck,Jumbo Box,12/04/2015
29121,C345,Bob,11/04/2015,Medium,SKU1253,31,125.99,0.08,7.69,Regular Air,Small Box,13/04/2015
3040,C774,John,11/04/2015,Medium,SKU714,13,6.48,0.01,6.6,Express Air,Small Box,12/04/2015
16643,C619,Richard,11/04/2015,Low,SKU537,40,7.31,0.01,0.49,Regular Air,Small Box,15/04/2015
16643,C619,Bob,11/04/2015,Low,SKU579,46,10.06,0.06,2.06,Regular Air,Wrap Bag,15/04/2015
55203,C562,John,11/04/2015,Low,SKU1157,18,65.99,0.05,7.69,Regular Air,Small Box,11/04/2015
7078,C629,John,11/04/2015,High,SKU302,9,11.33,0.01,6.12,Regular Air,Medium Box,13/04/2015
7078,C629,Bob,11/04/2015,High,SKU370,11,3.36,0.1,6.27,Express Air,Small Box,12/04/2015
7078,C629,Bob,11/04/2015,High,SKU042,16,122.99,0.05,70.2,Delivery Truck,Jumbo Drum,13/04/2015
7078,C629,Richard,11/04/2015,High,SKU170,29,14.98,0.02,8.99,Express Air,Small Pack,12/04/2015
52839,C137,Bob,11/04/2015,High,SKU797,8,3.28,0.04,3.97,Regular Air,Wrap Bag,11/04/2015
52839,C137,John,11/04/2015,High,SKU1189,25,55.99,0.1,2.5,Regular Air,Small Pack,12/04/2015
11456,C242,John,12/04/2015,Low,SKU115,15,105.34,0.09,24.49,Regular Air,Large Box,19/04/2015
56001,C021,Bob,12/04/2015,Low,SKU715,17,6.48,0.08,7.37,Express Air,Small Box,16/04/2015
20899,C062,Bob,12/04/2015,Low,SKU661,9,54.96,0.04,10.75,Regular Air,Small Box,21/04/2015
2272,C311,Bob,12/04/2015,High,SKU235,39,212.6,0.08,52.2,Delivery Truck,Jumbo Box,12/04/2015
45409,C190,Richard,12/04/2015,Critical,SKU053,11,320.98,0.1,58.95,Delivery Truck,Jumbo Drum,15/04/2015
45409,C190,Bob,12/04/2015,Critical,SKU797,10,3.28,0.08,3.97,Regular Air,Wrap Bag,13/04/2015
45409,C190,Richard,12/04/2015,Critical,SKU1190,50,20.99,0,1.25,Regular Air,Small Pack,15/04/2015
16932,C131,Bob,15/04/2015,Critical,SKU645,25,5.78,0.09,8.09,Regular Air,Small Box,16/04/2015
16932,C131,Bob,15/04/2015,Critical,SKU832,20,6.7,0.09,1.56,Regular Air,Wrap Bag,15/04/2015
22629,C708,John,15/04/2015,Low,SKU1022,5,73.98,0.05,14.52,Regular Air,Small Box,20/04/2015
37318,C559,Richard,15/04/2015,Medium,SKU179,32,33.98,0.07,19.99,Regular Air,Small Box,17/04/2015
37443,C500,Richard,15/04/2015,Not Specified,SKU273,50,59.98,0.08,3.99,Regular Air,Small Box,15/04/2015
37443,C500,Richard,15/04/2015,Not Specified,SKU1162,21,115.99,0.01,2.5,Regular Air,Small Box,17/04/2015
18465,C454,Bob,15/04/2015,High,SKU953,12,64.65,0.05,35,Regular Air,Large Box,17/04/2015
47524,C370,Bob,15/04/2015,Medium,SKU604,40,6.45,0.08,1.34,Regular Air,Wrap Bag,15/04/2015
54336,C019,Bob,15/04/2015,Medium,SKU167,50,18.84,0.05,3.62,Regular Air,Wrap Bag,17/04/2015
19559,C512,Richard,15/04/2015,High,SKU582,31,8.34,0.01,4.82,Regular Air,Small Box,17/04/2015
19559,C512,Bob,15/04/2015,High,SKU1204,18,155.99,0.02,8.99,Express Air,Small Box,16/04/2015
19559,C512,John,15/04/2015,High,SKU1193,14,85.99,0.07,0.99,Express Air,Wrap Bag,18/04/2015
47524,C370,Richard,15/04/2015,Medium,SKU1001,8,35.77,0.1,9.02,Regular Air,Small Box,17/04/2015
56321,C696,Bob,16/04/2015,Critical,SKU449,24,5.8,0.1,5.59,Regular Air,Small Box,18/04/2015
772,C586,Richard,16/04/2015,High,SKU278,35,17.52,0.08,8.17,Regular Air,Medium Box,18/04/2015
772,C586,John,16/04/2015,High,SKU469,25,9.9,0.1,1.39,Regular Air,Small Box,18/04/2015
23232,C605,Bob,16/04/2015,High,SKU1000,15,39.98,0.03,7.12,Express Air,Small Box,17/04/2015
23232,C605,John,16/04/2015,High,SKU534,31,4.98,0.03,0.49,Regular Air,Small Box,17/04/2015
23232,C605,Bob,16/04/2015,High,SKU694,20,6.48,0.06,8.74,Regular Air,Small Box,16/04/2015
6661,C174,Bob,16/04/2015,Low,SKU1077,47,449.99,0.1,49,Delivery Truck,Jumbo Drum,20/04/2015
6661,C174,John,16/04/2015,Low,SKU160,39,19.23,0,6.15,Regular Air,Small Pack,23/04/2015
38630,C790,John,17/04/2015,Medium,SKU1231,13,195.99,0.07,3.99,Regular Air,Small Box,18/04/2015
56992,C491,Richard,18/04/2015,Not Specified,SKU680,10,30.98,0.1,17.08,Regular Air,Small Box,18/04/2015
47078,C423,Bob,19/04/2015,Medium,SKU515,18,4.91,0.06,0.5,Regular Air,Small Box,19/04/2015
47078,C423,Richard,19/04/2015,Medium,SKU549,43,6.04,0.01,2.14,Regular Air,Wrap Bag,20/04/2015
47078,C423,John,19/04/2015,Medium,SKU698,20,4.98,0.07,5.02,Regular Air,Small Box,20/04/2015
4774,C468,John,19/04/2015,Medium,SKU1051,4,32.98,0.08,5.5,Regular Air,Small Box,20/04/2015
12451,C741,Bob,19/04/2015,Low,SKU018,26,130.98,0.01,54.74,Delivery Truck,Jumbo Box,21/04/2015
12451,C741,Bob,19/04/2015,Low,SKU909,21,15.14,0.04,4.53,Express Air,Small Box,21/04/2015
11841,C524,Bob,20/04/2015,Medium,SKU661,44,54.96,0.1,10.75,Regular Air,Small Box,22/04/2015
11841,C524,John,20/04/2015,Medium,SKU831,46,11.97,0.07,5.81,Regular Air,Small Pack,20/04/2015
38117,C543,Bob,20/04/2015,Low,SKU927,28,15.7,0.01,11.25,Regular Air,Small Box,25/04/2015
7910,C267,John,20/04/2015,Critical,SKU205,41,45.98,0.01,4.8,Regular Air,Wrap Bag,23/04/2015
7910,C267,Bob,20/04/2015,Critical,SKU652,22,35.44,0.08,5.09,Regular Air,Small Box,20/04/2015
40068,C367,Richard,20/04/2015,Low,SKU072,1,160.98,0.02,30,Delivery Truck,Jumbo Drum,22/04/2015
40068,C367,Richard,20/04/2015,Low,SKU910,2,64.98,0.1,6.88,Regular Air,Small Box,24/04/2015
40068,C367,Bob,20/04/2015,Low,SKU231,24,348.21,0,40.19,Delivery Truck,Jumbo Box,20/04/2015
9895,C004,John,20/04/2015,Low,SKU764,9,5.85,0.05,2.27,Regular Air,Wrap Bag,24/04/2015
11846,C444,John,20/04/2015,Low,SKU977,49,152.48,0.03,4,Regular Air,Small Box,24/04/2015
11846,C444,Bob,20/04/2015,Low,SKU886,28,24.98,0.01,8.79,Express Air,Small Box,27/04/2015
38944,C549,Richard,20/04/2015,Medium,SKU1224,17,125.99,0.02,8.08,Regular Air,Small Box,21/04/2015
38944,C549,Richard,20/04/2015,Medium,SKU050,46,500.98,0.01,26,Delivery Truck,Jumbo Drum,21/04/2015
38944,C549,John,20/04/2015,Medium,SKU581,32,29.14,0.09,4.86,Regular Air,Wrap Bag,22/04/2015
18758,C474,Richard,20/04/2015,Not Specified,SKU182,20,102.3,0.09,21.26,Express Air,Large Box,22/04/2015
57281,C037,Bob,20/04/2015,High,SKU350,26,22.38,0.07,15.1,Regular Air,Small Box,20/04/2015
57281,C037,Bob,20/04/2015,High,SKU008,19,100.98,0.09,35.84,Delivery Truck,Jumbo Box,22/04/2015
35142,C387,Bob,22/04/2015,Low,SKU104,11,20.24,0.03,6.67,Regular Air,Small Pack,24/04/2015
13088,C079,John,22/04/2015,Not Specified,SKU280,46,3.25,0.08,49,Regular Air,Large Box,24/04/2015
27687,C494,Bob,22/04/2015,Medium,SKU456,38,7.1,0.1,6.05,Regular Air,Small Box,24/04/2015
45412,C057,John,22/04/2015,Medium,SKU1194,20,35.99,0.06,1.1,Regular Air,Small Box,23/04/2015
13347,C788,Richard,23/04/2015,Not Specified,SKU375,24,3.8,0.07,1.49,Express Air,Small Box,24/04/2015
58854,C061,Richard,24/04/2015,Critical,SKU023,35,170.98,0.03,35.89,Delivery Truck,Jumbo Box,25/04/2015
58854,C061,John,24/04/2015,Critical,SKU1138,10,20.99,0,4.81,Regular Air,Medium Box,26/04/2015
47175,C370,Bob,25/04/2015,Not Specified,SKU762,40,1.82,0.1,1,Regular Air,Wrap Bag,26/04/2015
1058,C377,John,25/04/2015,Medium,SKU1246,3,195.99,0.07,8.99,Regular Air,Small Box,26/04/2015
47461,C160,Richard,25/04/2015,High,SKU609,39,8.17,0.08,1.69,Regular Air,Wrap Bag,26/04/2015
47461,C160,Richard,25/04/2015,High,SKU371,34,8.69,0.08,2.99,Express Air,Small Box,26/04/2015
47461,C160,Bob,25/04/2015,High,SKU824,45,7.08,0.06,2.35,Regular Air,Wrap Bag,27/04/2015
49989,C233,John,26/04/2015,Not Specified,SKU995,6,300.97,0.04,7.18,Regular Air,Small Box,27/04/2015
46624,C436,Richard,26/04/2015,Not Specified,SKU523,28,4.13,0.07,0.5,Regular Air,Small Box,27/04/2015
46624,C436,Bob,26/04/2015,Not Specified,SKU647,12,4.28,0.09,6.72,Regular Air,Small Box,28/04/2015
1383,C287,Richard,26/04/2015,High,SKU900,43,415.88,0.07,11.37,Regular Air,Small Box,27/04/2015
28512,C466,Bob,27/04/2015,Medium,SKU985,11,30.73,0.09,4,Regular Air,Small Box,28/04/2015
28512,C466,Bob,27/04/2015,Medium,SKU732,10,19.98,0.1,5.77,Regular Air,Small Box,29/04/2015
28512,C466,Richard,27/04/2015,Medium,SKU952,18,419.19,0.05,19.99,Regular Air,Small Box,29/04/2015
28643,C750,Richard,27/04/2015,Not Specified,SKU362,16,41.94,0.09,2.99,Regular Air,Small Box,28/04/2015
17090,C313,Richard,28/04/2015,Low,SKU030,30,140.98,0.04,36.09,Delivery Truck,Jumbo Box,30/04/2015
17090,C313,John,28/04/2015,Low,SKU042,26,122.99,0.05,70.2,Delivery Truck,Jumbo Drum,3/05/2015
14854,C647,Bob,28/04/2015,Low,SKU962,24,16.91,0.07,6.25,Regular Air,Small Box,2/05/2015
40678,C195,John,28/04/2015,Low,SKU372,42,67.28,0.07,19.99,Regular Air,Small Box,5/05/2015
5569,C289,Bob,29/04/2015,Not Specified,SKU135,12,9.65,0.09,6.22,Regular Air,Small Box,1/05/2015
21319,C165,Bob,29/04/2015,Medium,SKU1077,5,449.99,0.01,49,Delivery Truck,Jumbo Drum,30/04/2015
21319,C165,Richard,29/04/2015,Medium,SKU958,11,14.98,0.03,7.69,Regular Air,Small Box,2/05/2015
21319,C165,Richard,29/04/2015,Medium,SKU215,42,23.99,0.04,15.68,Delivery Truck,Jumbo Drum,30/04/2015
23394,C433,Richard,29/04/2015,High,SKU438,45,2.08,0.01,1.49,Regular Air,Small Box,30/04/2015
33857,C775,Bob,29/04/2015,Critical,SKU606,18,7.04,0,2.17,Regular Air,Wrap Bag,30/04/2015
38850,C176,John,29/04/2015,Medium,SKU231,34,348.21,0.02,40.19,Delivery Truck,Jumbo Box,1/05/2015
14855,C392,John,30/04/2015,Not Specified,SKU356,44,3.58,0.06,5.47,Express Air,Small Box,2/05/2015
14855,C392,John,30/04/2015,Not Specified,SKU139,48,2.23,0.1,4.57,Regular Air,Small Pack,2/05/2015
14855,C392,Bob,30/04/2015,Not Specified,SKU221,19,124.49,0.01,51.94,Delivery Truck,Jumbo Box,2/05/2015
28928,C581,Bob,30/04/2015,Low,SKU273,3,59.98,0.02,3.99,Regular Air,Small Box,2/05/2015
28928,C581,John,30/04/2015,Low,SKU996,22,256.99,0.09,11.25,Regular Air,Small Box,30/04/2015
28928,C581,Bob,30/04/2015,Low,SKU1181,46,35.99,0.01,5,Regular Air,Wrap Bag,2/05/2015
57766,C407,Richard,30/04/2015,High,SKU502,17,30.53,0.05,19.99,Regular Air,Small Box,3/05/2015
57092,C212,John,1/05/2015,Critical,SKU1222,29,110.99,0.03,8.99,Regular Air,Small Box,2/05/2015
43904,C532,John,1/05/2015,Not Specified,SKU1056,43,10.01,0.08,1.99,Regular Air,Small Pack,3/05/2015
43904,C532,John,1/05/2015,Not Specified,SKU1253,30,125.99,0.01,7.69,Regular Air,Small Box,2/05/2015
57857,C055,Richard,1/05/2015,High,SKU085,18,18.65,0.1,3.77,Regular Air,Small Pack,1/05/2015
29408,C568,Bob,2/05/2015,Not Specified,SKU1103,44,119.99,0.07,56.14,Delivery Truck,Jumbo Box,3/05/2015
34402,C551,Bob,2/05/2015,High,SKU894,38,80.98,0.05,35,Regular Air,Large Box,4/05/2015
34402,C551,John,2/05/2015,High,SKU532,11,3.15,0.07,0.5,Express Air,Small Box,5/05/2015
51488,C473,John,2/05/2015,High,SKU285,31,50.98,0.03,13.66,Regular Air,Small Box,3/05/2015
8131,C330,John,3/05/2015,Critical,SKU1066,24,29.89,0.01,1.99,Regular Air,Small Pack,3/05/2015
2656,C563,Richard,3/05/2015,Critical,SKU249,3,159.31,0.05,60,Delivery Truck,Jumbo Drum,4/05/2015
2656,C563,John,3/05/2015,Critical,SKU1179,29,35.99,0.01,1.25,Regular Air,Small Pack,5/05/2015
12900,C456,John,3/05/2015,High,SKU190,50,12.64,0.08,4.98,Regular Air,Small Pack,4/05/2015
12900,C456,Bob,3/05/2015,High,SKU1115,18,306.14,0.08,26.53,Delivery Truck,Jumbo Drum,5/05/2015
27776,C475,Richard,4/05/2015,Low,SKU646,41,4.98,0.04,7.28,Express Air,Small Box,8/05/2015
3012,C520,Richard,4/05/2015,Critical,SKU460,41,2.78,0,1.49,Regular Air,Small Box,6/05/2015
18946,C438,Richard,4/05/2015,Critical,SKU706,32,6.48,0.07,10.05,Regular Air,Small Box,4/05/2015
42912,C182,John,4/05/2015,Not Specified,SKU951,4,11.35,0.05,8.6,Regular Air,Small Box,6/05/2015
30243,C337,Richard,5/05/2015,Critical,SKU293,44,60.22,0.09,3.5,Regular Air,Small Box,7/05/2015
30243,C337,Bob,5/05/2015,Critical,SKU1076,21,199.99,0.07,24.49,Regular Air,Large Box,7/05/2015
34657,C290,John,5/05/2015,Low,SKU491,46,30.98,0.04,19.51,Express Air,Small Box,14/05/2015
8384,C523,Richard,5/05/2015,High,SKU030,37,140.98,0.07,36.09,Delivery Truck,Jumbo Box,6/05/2015
3621,C263,Richard,5/05/2015,Medium,SKU490,14,5.58,0.06,5.3,Regular Air,Small Box,6/05/2015
32099,C259,John,5/05/2015,Not Specified,SKU614,41,12.28,0.08,6.47,Regular Air,Small Box,5/05/2015
48832,C097,Bob,5/05/2015,High,SKU074,48,90.98,0.02,30,Delivery Truck,Jumbo Drum,5/05/2015
24515,C275,Richard,6/05/2015,Critical,SKU1112,41,80.97,0.1,33.6,Delivery Truck,Jumbo Drum,8/05/2015
25830,C415,Bob,6/05/2015,Low,SKU282,5,4.06,0.1,6.89,Regular Air,Small Box,6/05/2015
25830,C415,John,6/05/2015,Low,SKU437,11,15.28,0.05,10.91,Regular Air,Small Box,11/05/2015
31392,C304,John,6/05/2015,Low,SKU695,21,6.48,0.1,5.16,Regular Air,Small Box,13/05/2015
4004,C700,John,6/05/2015,Medium,SKU733,14,4.84,0.1,0.71,Regular Air,Wrap Bag,9/05/2015
4004,C700,John,6/05/2015,Medium,SKU808,44,34.58,0.05,8.99,Regular Air,Small Pack,7/05/2015
13351,C424,John,6/05/2015,Medium,SKU1049,20,179.99,0.08,19.99,Regular Air,Small Box,7/05/2015
31392,C304,Richard,6/05/2015,Low,SKU954,44,78.8,0.1,35,Regular Air,Large Box,10/05/2015
15778,C067,Bob,6/05/2015,High,SKU422,9,3.98,0,5.26,Regular Air,Small Box,8/05/2015
32743,C310,Richard,7/05/2015,Critical,SKU320,19,177.98,0.01,0.99,Regular Air,Small Box,9/05/2015
45766,C147,Bob,7/05/2015,High,SKU177,37,63.94,0,14.48,Regular Air,Small Box,9/05/2015
45766,C147,Bob,7/05/2015,High,SKU1088,28,140.99,0.01,13.99,Regular Air,Medium Box,8/05/2015
58150,C731,John,7/05/2015,Critical,SKU429,24,2.16,0.03,6.05,Regular Air,Small Box,7/05/2015
53572,C495,Richard,7/05/2015,Medium,SKU466,17,11.09,0.07,5.25,Regular Air,Small Box,8/05/2015
39265,C239,Bob,7/05/2015,Critical,SKU796,47,4.28,0.02,0.94,Regular Air,Wrap Bag,8/05/2015
22529,C791,John,7/05/2015,Medium,SKU281,28,56.96,0.02,13.22,Regular Air,Small Box,7/05/2015
7553,C769,Bob,7/05/2015,Medium,SKU119,12,92.23,0.07,39.61,Regular Air,Medium Box,8/05/2015
7553,C769,Bob,7/05/2015,Medium,SKU647,3,4.28,0.04,6.72,Regular Air,Small Box,10/05/2015
55107,C412,John,8/05/2015,Low,SKU492,32,5.68,0.1,1.39,Regular Air,Small Box,13/05/2015
41350,C268,John,8/05/2015,Medium,SKU952,1,419.19,0.01,19.99,Regular Air,Small Box,9/05/2015
16545,C131,Richard,9/05/2015,Not Specified,SKU761,10,5.16,0.09,0.73,Regular Air,Wrap Bag,11/05/2015
16545,C131,Bob,9/05/2015,Not Specified,SKU865,1,3.68,0.04,1.32,Regular Air,Wrap Bag,11/05/2015
44615,C251,Bob,9/05/2015,Medium,SKU441,19,1.88,0.07,1.49,Regular Air,Small Box,10/05/2015
13731,C763,Richard,9/05/2015,Not Specified,SKU587,10,4.48,0.08,1.22,Regular Air,Wrap Bag,12/05/2015
16326,C089,Bob,10/05/2015,High,SKU974,39,39.48,0.03,1.99,Regular Air,Small Pack,12/05/2015
16326,C089,John,10/05/2015,High,SKU540,39,3.71,0.06,1.93,Regular Air,Wrap Bag,10/05/2015
45632,C536,John,10/05/2015,Not Specified,SKU122,50,8.34,0.02,0.96,Regular Air,Wrap Bag,11/05/2015
2241,C681,John,10/05/2015,Critical,SKU425,38,24.95,0.04,2.99,Regular Air,Small Box,12/05/2015
24352,C758,Richard,10/05/2015,Critical,SKU543,32,3.14,0.03,1.14,Regular Air,Wrap Bag,10/05/2015
16641,C121,Richard,10/05/2015,High,SKU246,33,44.43,0.03,46.59,Delivery Truck,Jumbo Box,11/05/2015
58913,C680,John,11/05/2015,Medium,SKU561,23,6.48,0.07,5.94,Regular Air,Small Box,13/05/2015
56710,C380,Bob,11/05/2015,Not Specified,SKU917,34,13.43,0.02,5.5,Regular Air,Small Box,12/05/2015
56710,C380,John,11/05/2015,Not Specified,SKU1237,16,65.99,0.08,3.99,Regular Air,Small Box,12/05/2015
56710,C380,John,11/05/2015,Not Specified,SKU981,6,30.98,0.08,6.5,Regular Air,Small Box,13/05/2015
56710,C380,John,11/05/2015,Not Specified,SKU1014,21,35.41,0.01,1.99,Regular Air,Small Pack,13/05/2015
24356,C070,Richard,11/05/2015,Medium,SKU045,37,350.99,0.06,39,Delivery Truck,Jumbo Drum,13/05/2015
9857,C116,John,11/05/2015,High,SKU481,16,162.93,0.1,19.99,Regular Air,Small Box,13/05/2015
9857,C116,John,11/05/2015,High,SKU088,49,13.79,0.06,8.78,Regular Air,Small Box,11/05/2015
9857,C116,John,11/05/2015,High,SKU1197,16,20.99,0.05,3.3,Regular Air,Small Pack,13/05/2015
9857,C116,John,11/05/2015,High,SKU1183,50,85.99,0.03,3.3,Regular Air,Small Pack,13/05/2015
58371,C071,Richard,11/05/2015,Medium,SKU386,5,420.98,0,19.99,Regular Air,Small Box,13/05/2015
58371,C071,Bob,11/05/2015,Medium,SKU702,44,6.48,0.02,9.68,Regular Air,Small Box,12/05/2015
58371,C071,Richard,11/05/2015,Medium,SKU768,48,36.55,0.07,13.89,Regular Air,Wrap Bag,13/05/2015
28995,C337,John,12/05/2015,High,SKU567,9,30.98,0,5.76,Regular Air,Small Box,13/05/2015
28995,C337,Bob,12/05/2015,High,SKU584,34,19.98,0.04,8.68,Regular Air,Small Box,13/05/2015
41383,C293,Richard,12/05/2015,Low,SKU362,36,41.94,0.04,2.99,Regular Air,Small Box,19/05/2015
44480,C790,John,12/05/2015,Medium,SKU661,25,54.96,0.1,10.75,Regular Air,Small Box,14/05/2015
47842,C051,John,12/05/2015,Medium,SKU670,50,4.28,0.06,5.74,Express Air,Small Box,12/05/2015
41383,C293,John,12/05/2015,Low,SKU081,38,70.98,0.03,59.81,Delivery Truck,Jumbo Drum,16/05/2015
29120,C347,Richard,12/05/2015,Low,SKU458,43,40.98,0.08,7.47,Regular Air,Small Box,14/05/2015
29120,C347,Richard,12/05/2015,Low,SKU011,21,70.98,0.05,26.74,Delivery Truck,Jumbo Box,17/05/2015
12515,C534,Richard,13/05/2015,Medium,SKU1215,16,125.99,0.08,5.99,Regular Air,Small Box,16/05/2015
47012,C532,John,13/05/2015,Low,SKU743,35,16.99,0.08,8.99,Express Air,Small Pack,17/05/2015
1286,C461,Richard,13/05/2015,Not Specified,SKU457,46,5.18,0.05,5.74,Regular Air,Small Box,14/05/2015
1286,C461,Richard,13/05/2015,Not Specified,SKU1183,14,85.99,0.06,3.3,Regular Air,Small Pack,15/05/2015
43170,C095,Bob,13/05/2015,Low,SKU1115,25,306.14,0.04,26.53,Delivery Truck,Jumbo Drum,20/05/2015
43170,C095,Bob,13/05/2015,Low,SKU680,40,30.98,0,17.08,Regular Air,Small Box,17/05/2015
51073,C483,Richard,14/05/2015,Not Specified,SKU086,17,136.98,0,24.49,Express Air,Large Box,16/05/2015
51073,C483,John,14/05/2015,Not Specified,SKU089,49,30.93,0,3.92,Regular Air,Small Pack,15/05/2015
44229,C273,John,14/05/2015,Medium,SKU733,39,4.84,0.02,0.71,Regular Air,Wrap Bag,14/05/2015
22338,C094,Richard,14/05/2015,Medium,SKU554,36,5.28,0.05,5.06,Regular Air,Small Box,15/05/2015
22338,C094,Richard,14/05/2015,Medium,SKU1001,24,35.77,0.09,9.02,Regular Air,Small Box,15/05/2015
34337,C090,Richard,14/05/2015,Medium,SKU171,36,99.23,0.04,8.99,Express Air,Small Pack,15/05/2015
10502,C423,Richard,14/05/2015,Not Specified,SKU057,33,243.98,0.1,43.32,Delivery Truck,Jumbo Drum,15/05/2015
10502,C423,Richard,14/05/2015,Not Specified,SKU159,36,25.38,0.04,8.99,Regular Air,Small Pack,16/05/2015
9254,C181,Richard,14/05/2015,Medium,SKU504,24,4.91,0.01,0.5,Express Air,Small Box,16/05/2015
10981,C169,John,14/05/2015,High,SKU863,41,1.86,0.09,2.58,Regular Air,Wrap Bag,16/05/2015
10981,C169,Richard,14/05/2015,High,SKU1243,33,125.99,0.04,8.99,Regular Air,Small Box,16/05/2015
5703,C398,Richard,15/05/2015,Medium,SKU614,29,12.28,0.06,6.47,Regular Air,Small Box,16/05/2015
38372,C217,John,15/05/2015,High,SKU610,33,9.68,0.07,2.03,Regular Air,Wrap Bag,16/05/2015
38372,C217,John,15/05/2015,High,SKU083,46,20.98,0,21.2,Regular Air,Medium Box,15/05/2015
50087,C594,John,15/05/2015,Not Specified,SKU835,17,3.29,0.03,1.35,Regular Air,Wrap Bag,17/05/2015
36772,C286,Richard,15/05/2015,Medium,SKU710,47,6.48,0.1,6.35,Regular Air,Small Box,15/05/2015
