Order ID,Customer ID,SalesPerson,Order Date,Order Priority,SKU,Order Quantity,Unit Sell Price,Discount,Shipping Amount,Ship Mode,Product Container,Ship Date
28805,C093,Richard,1/04/2016,Medium,SKU315,14,3.48,0.07,49,Regular Air,Large Box,3/04/2016
28805,C093,Bob,1/04/2016,Medium,SKU351,4,5.98,0.07,1.49,Regular Air,Small Box,3/04/2016
28805,C093,Bob,1/04/2016,Medium,SKU871,46,10.23,0.05,4.68,Regular Air,Small Pack,3/04/2016
58372,C112,Richard,1/04/2016,Low,SKU735,48,3.98,0.04,0.7,Regular Air,Wrap Bag,6/04/2016
58372,C112,John,1/04/2016,Low,SKU815,16,2.21,0.07,1,Express Air,Wrap Bag,5/04/2016
45377,C448,Richard,2/04/2016,Low,SKU438,47,2.08,0.08,1.49,Regular Air,Small Box,4/04/2016
9922,C346,Bob,2/04/2016,Not Specified,SKU242,24,280.98,0.1,35.67,Delivery Truck,Jumbo Box,3/04/2016
38370,C691,Bob,2/04/2016,High,SKU543,50,3.14,0,1.14,Regular Air,Wrap Bag,4/04/2016
9922,C346,John,2/04/2016,Not Specified,SKU1000,26,39.98,0.03,7.12,Regular Air,Small Box,3/04/2016
9922,C346,John,2/04/2016,Not Specified,SKU1237,21,65.99,0.03,3.99,Regular Air,Small Box,3/04/2016
9286,C766,Richard,2/04/2016,Critical,SKU577,26,4.98,0.1,0.8,Regular Air,Wrap Bag,4/04/2016
38212,C278,Richard,3/04/2016,Medium,SKU534,24,4.98,0.09,0.49,Express Air,Small Box,4/04/2016
38212,C278,Bob,3/04/2016,Medium,SKU893,46,80.98,0.07,35,Regular Air,Large Box,5/04/2016
38212,C278,John,3/04/2016,Medium,SKU1238,38,115.99,0,2.5,Regular Air,Small Box,5/04/2016
37988,C447,John,4/04/2016,Not Specified,SKU934,12,16.06,0.08,8.34,Regular Air,Small Box,4/04/2016
40643,C081,Bob,4/04/2016,Critical,SKU483,23,11.58,0.05,5.72,Regular Air,Small Box,6/04/2016
22787,C629,Richard,4/04/2016,Medium,SKU843,35,1.26,0.06,0.7,Express Air,Wrap Bag,4/04/2016
17287,C704,Bob,4/04/2016,High,SKU1090,38,150.98,0.01,13.99,Regular Air,Medium Box,5/04/2016
17287,C704,John,4/04/2016,High,SKU900,11,415.88,0.06,11.37,Regular Air,Small Box,6/04/2016
17287,C704,Bob,4/04/2016,High,SKU1250,26,195.99,0.05,4.2,Regular Air,Small Box,6/04/2016
21601,C559,Bob,5/04/2016,Low,SKU945,20,113.64,0.09,35,Regular Air,Large Box,5/04/2016
197,C605,Bob,5/04/2016,High,SKU870,23,12.98,0.01,3.14,Regular Air,Small Pack,7/04/2016
17860,C004,John,5/04/2016,Critical,SKU309,16,7.77,0.05,9.23,Express Air,Small Box,7/04/2016
33700,C163,John,6/04/2016,Low,SKU721,36,6.48,0,8.19,Regular Air,Small Box,10/04/2016
22375,C155,Richard,6/04/2016,Not Specified,SKU659,43,18.97,0.04,9.54,Regular Air,Small Box,7/04/2016
52929,C554,Bob,7/04/2016,High,SKU1085,43,15.99,0.04,9.4,Express Air,Small Box,8/04/2016
52929,C554,John,7/04/2016,High,SKU785,19,2.78,0.05,1.25,Regular Air,Wrap Bag,8/04/2016
52929,C554,Bob,7/04/2016,High,SKU830,7,6.47,0.02,1.22,Regular Air,Wrap Bag,8/04/2016
52929,C554,Richard,7/04/2016,High,SKU859,20,3.93,0.03,0.99,Regular Air,Wrap Bag,8/04/2016
23940,C447,Bob,7/04/2016,Medium,SKU310,20,4.48,0.03,49,Regular Air,Large Box,8/04/2016
23940,C447,Bob,7/04/2016,Medium,SKU043,11,150.89,0.02,60.2,Delivery Truck,Jumbo Drum,10/04/2016
16291,C295,John,7/04/2016,Not Specified,SKU178,31,27.42,0.01,19.46,Regular Air,Small Box,8/04/2016
50083,C388,Bob,7/04/2016,Not Specified,SKU1106,33,400.97,0.01,48.26,Delivery Truck,Jumbo Box,9/04/2016
56550,C286,Bob,7/04/2016,Not Specified,SKU732,33,19.98,0.09,5.77,Regular Air,Small Box,10/04/2016
7680,C378,John,7/04/2016,Not Specified,SKU613,32,35.44,0.04,19.99,Regular Air,Small Box,7/04/2016
56550,C286,Bob,7/04/2016,Not Specified,SKU162,37,22.23,0.03,5.08,Express Air,Small Pack,9/04/2016
56550,C286,Bob,7/04/2016,Not Specified,SKU1252,8,65.99,0,8.99,Regular Air,Small Box,8/04/2016
53825,C405,Bob,8/04/2016,Low,SKU617,36,48.04,0.08,7.23,Regular Air,Small Box,10/04/2016
30820,C186,Richard,8/04/2016,Critical,SKU791,21,2.21,0.1,1.12,Express Air,Wrap Bag,9/04/2016
51652,C620,Richard,8/04/2016,Not Specified,SKU534,37,4.98,0.03,0.49,Express Air,Small Box,10/04/2016
51652,C620,Richard,8/04/2016,Not Specified,SKU921,38,140.85,0.07,19.99,Express Air,Small Box,9/04/2016
23104,C778,John,8/04/2016,Medium,SKU168,3,6.98,0.02,2.83,Express Air,Small Pack,9/04/2016
23104,C778,John,8/04/2016,Medium,SKU839,24,5.81,0.01,3.37,Regular Air,Wrap Bag,11/04/2016
19424,C705,John,8/04/2016,Not Specified,SKU359,29,1.98,0.09,4.77,Regular Air,Small Box,8/04/2016
19424,C705,Bob,8/04/2016,Not Specified,SKU1194,37,35.99,0.05,1.1,Regular Air,Small Box,9/04/2016
11648,C109,Bob,8/04/2016,Low,SKU1014,1,35.41,0.1,1.99,Regular Air,Small Pack,15/04/2016
11648,C109,John,8/04/2016,Low,SKU944,33,16.74,0,7.04,Regular Air,Small Box,8/04/2016
13795,C554,John,9/04/2016,Not Specified,SKU399,30,15.99,0.04,13.18,Regular Air,Small Box,12/04/2016
13795,C554,Bob,9/04/2016,Not Specified,SKU612,23,11.34,0.05,5.01,Express Air,Small Box,12/04/2016
13795,C554,Richard,9/04/2016,Not Specified,SKU652,37,35.44,0.02,5.09,Regular Air,Small Box,10/04/2016
18182,C046,John,9/04/2016,Medium,SKU1058,45,99.99,0.04,19.99,Regular Air,Small Box,11/04/2016
18182,C046,Richard,9/04/2016,Medium,SKU127,45,55.5,0.01,52.2,Regular Air,Medium Box,10/04/2016
18182,C046,Bob,9/04/2016,Medium,SKU912,12,33.29,0.09,8.74,Express Air,Small Box,11/04/2016
13569,C130,Bob,9/04/2016,Critical,SKU319,13,40.98,0.02,7.2,Express Air,Small Box,11/04/2016
13569,C130,Richard,9/04/2016,Critical,SKU348,16,2.88,0.05,1.49,Regular Air,Small Box,10/04/2016
15907,C749,Richard,10/04/2016,High,SKU013,36,48.58,0.01,54.11,Delivery Truck,Jumbo Box,12/04/2016
15907,C749,Richard,10/04/2016,High,SKU203,36,105.98,0.04,13.99,Express Air,Medium Box,13/04/2016
15907,C749,Bob,10/04/2016,High,SKU606,4,7.04,0.09,2.17,Regular Air,Wrap Bag,11/04/2016
45025,C546,John,10/04/2016,High,SKU348,26,2.88,0.08,1.49,Regular Air,Small Box,13/04/2016
5251,C735,John,10/04/2016,Medium,SKU1139,38,115.99,0.05,5.99,Express Air,Small Box,12/04/2016
23522,C016,Richard,10/04/2016,Critical,SKU1155,20,65.99,0.06,8.99,Express Air,Small Box,12/04/2016
23522,C016,John,10/04/2016,Critical,SKU993,19,159.99,0.1,5.5,Regular Air,Small Box,11/04/2016
23522,C016,Richard,10/04/2016,Critical,SKU727,36,6.48,0.1,8.73,Regular Air,Small Box,12/04/2016
23522,C016,Richard,10/04/2016,Critical,SKU202,8,19.99,0.02,11.17,Regular Air,Large Box,11/04/2016
52423,C025,John,10/04/2016,Critical,SKU1014,49,35.41,0.02,1.99,Regular Air,Small Pack,12/04/2016
52423,C025,Bob,10/04/2016,Critical,SKU948,25,42.76,0.01,6.22,Regular Air,Small Box,11/04/2016
49027,C291,John,10/04/2016,High,SKU158,41,17.67,0.08,8.99,Regular Air,Small Pack,11/04/2016
6180,C725,Bob,10/04/2016,Medium,SKU1237,44,65.99,0.01,3.99,Regular Air,Small Box,12/04/2016
17985,C245,John,11/04/2016,Medium,SKU076,4,110.98,0.01,30,Delivery Truck,Jumbo Drum,12/04/2016
17985,C245,Richard,11/04/2016,Medium,SKU1197,50,20.99,0.07,3.3,Regular Air,Small Pack,13/04/2016
26406,C251,Bob,11/04/2016,Not Specified,SKU443,40,4.24,0.09,5.41,Regular Air,Small Box,14/04/2016
40803,C378,Richard,12/04/2016,Low,SKU375,22,3.8,0.08,1.49,Regular Air,Small Box,17/04/2016
40803,C378,Richard,12/04/2016,Low,SKU044,35,300.98,0.04,64.73,Delivery Truck,Jumbo Drum,14/04/2016
15780,C747,Richard,12/04/2016,Critical,SKU854,19,3.78,0.03,0.71,Regular Air,Wrap Bag,14/04/2016
4769,C081,Bob,12/04/2016,Not Specified,SKU512,41,2.88,0.01,0.5,Regular Air,Small Box,13/04/2016
11975,C518,Richard,12/04/2016,Critical,SKU457,43,5.18,0.08,5.74,Regular Air,Small Box,14/04/2016
9216,C658,John,13/04/2016,Medium,SKU267,36,180.98,0.1,55.24,Delivery Truck,Jumbo Drum,15/04/2016
29510,C236,Richard,14/04/2016,Critical,SKU002,22,260.98,0.01,41.91,Delivery Truck,Jumbo Box,16/04/2016
21063,C545,John,14/04/2016,Low,SKU824,49,7.08,0,2.35,Regular Air,Wrap Bag,18/04/2016
21063,C545,John,14/04/2016,Low,SKU223,48,145.98,0,51.92,Delivery Truck,Jumbo Box,14/04/2016
21444,C516,Bob,14/04/2016,Medium,SKU821,17,2.1,0.09,0.7,Regular Air,Wrap Bag,15/04/2016
24646,C778,John,14/04/2016,Not Specified,SKU467,46,15.67,0.09,1.39,Regular Air,Small Box,15/04/2016
24646,C778,Bob,14/04/2016,Not Specified,SKU800,21,2.88,0,0.7,Regular Air,Wrap Bag,16/04/2016
52293,C446,John,14/04/2016,High,SKU632,4,6.48,0.08,5.86,Regular Air,Small Box,15/04/2016
47367,C642,Bob,15/04/2016,Medium,SKU375,7,3.8,0.06,1.49,Regular Air,Small Box,15/04/2016
47367,C642,Richard,15/04/2016,Medium,SKU531,6,3.69,0.08,0.5,Regular Air,Small Box,16/04/2016
45248,C497,Richard,15/04/2016,Medium,SKU312,38,3.95,0.05,5.13,Regular Air,Small Box,17/04/2016
45248,C497,Richard,15/04/2016,Medium,SKU1246,32,195.99,0.1,8.99,Regular Air,Small Box,17/04/2016
41157,C574,Bob,15/04/2016,Medium,SKU207,39,107.53,0.09,5.81,Regular Air,Medium Box,17/04/2016
40770,C136,John,15/04/2016,Low,SKU302,19,11.33,0.09,6.12,Regular Air,Medium Box,20/04/2016
39527,C565,Richard,16/04/2016,Low,SKU544,29,6.88,0.01,2,Regular Air,Wrap Bag,25/04/2016
38530,C206,Bob,16/04/2016,Critical,SKU363,47,40.98,0.03,2.99,Regular Air,Small Box,16/04/2016
38530,C206,Bob,16/04/2016,Critical,SKU283,13,49.43,0.05,19.99,Regular Air,Small Box,16/04/2016
39492,C356,John,16/04/2016,Not Specified,SKU1021,38,40.48,0.03,19.99,Regular Air,Small Box,18/04/2016
39492,C356,Richard,16/04/2016,Not Specified,SKU699,40,4.28,0.08,5.68,Regular Air,Small Box,18/04/2016
29639,C594,John,16/04/2016,Critical,SKU734,8,2.6,0.04,2.4,Regular Air,Wrap Bag,18/04/2016
39492,C356,Bob,16/04/2016,Not Specified,SKU1140,31,200.99,0.01,4.2,Regular Air,Small Box,19/04/2016
13634,C102,John,17/04/2016,High,SKU1000,46,39.98,0.05,7.12,Regular Air,Small Box,17/04/2016
13634,C102,Richard,17/04/2016,High,SKU490,27,5.58,0.04,5.3,Regular Air,Small Box,18/04/2016
35360,C794,John,17/04/2016,Critical,SKU394,4,8.88,0.04,6.28,Regular Air,Small Box,19/04/2016
38118,C346,Richard,17/04/2016,Not Specified,SKU979,7,19.98,0.09,4,Regular Air,Small Box,19/04/2016
23301,C005,Richard,17/04/2016,High,SKU1008,4,5.98,0.02,3.85,Regular Air,Small Pack,19/04/2016
23301,C005,Bob,17/04/2016,High,SKU701,3,5.98,0.05,5.2,Regular Air,Small Box,19/04/2016
41026,C245,John,18/04/2016,Medium,SKU047,8,89.99,0.1,42,Delivery Truck,Jumbo Drum,19/04/2016
41026,C245,John,18/04/2016,Medium,SKU885,19,3.14,0.1,1.92,Express Air,Wrap Bag,18/04/2016
21799,C485,John,18/04/2016,Not Specified,SKU734,42,2.6,0.05,2.4,Express Air,Wrap Bag,19/04/2016
37828,C544,John,19/04/2016,Low,SKU1044,23,20.97,0.04,4,Regular Air,Small Box,24/04/2016
37828,C544,Bob,19/04/2016,Low,SKU525,42,4.91,0.01,0.5,Regular Air,Small Box,21/04/2016
55362,C167,Richard,19/04/2016,High,SKU503,24,2.88,0.07,0.99,Regular Air,Small Box,21/04/2016
10308,C227,Richard,19/04/2016,High,SKU1141,40,175.99,0.09,8.99,Regular Air,Small Box,21/04/2016
16802,C582,Richard,19/04/2016,Medium,SKU565,44,6.68,0.05,6.93,Express Air,Small Box,20/04/2016
16802,C582,John,19/04/2016,Medium,SKU947,26,95.99,0.01,35,Regular Air,Large Box,21/04/2016
7812,C424,Bob,19/04/2016,Low,SKU178,17,27.42,0.04,19.46,Regular Air,Small Box,26/04/2016
7812,C424,John,19/04/2016,Low,SKU237,12,320.64,0.09,29.2,Delivery Truck,Jumbo Box,21/04/2016
48354,C471,Bob,19/04/2016,Medium,SKU660,25,55.48,0.03,14.3,Express Air,Small Box,20/04/2016
31271,C171,Richard,19/04/2016,Low,SKU214,4,8.37,0.03,10.16,Regular Air,Large Box,26/04/2016
40454,C187,Richard,20/04/2016,Not Specified,SKU758,43,30.98,0.1,8.99,Regular Air,Small Pack,23/04/2016
26503,C741,Bob,20/04/2016,Medium,SKU482,47,15.57,0.1,1.39,Regular Air,Small Box,22/04/2016
26503,C741,John,20/04/2016,Medium,SKU082,12,19.98,0.01,10.49,Regular Air,Small Box,21/04/2016
52261,C116,Bob,20/04/2016,Not Specified,SKU235,49,212.6,0.02,52.2,Delivery Truck,Jumbo Box,21/04/2016
33287,C548,Richard,21/04/2016,Critical,SKU1099,44,270.97,0,28.06,Delivery Truck,Jumbo Drum,24/04/2016
24486,C606,John,21/04/2016,Medium,SKU1017,3,8.12,0.03,2.83,Regular Air,Small Pack,22/04/2016
24486,C606,Bob,21/04/2016,Medium,SKU781,14,1.76,0,0.7,Regular Air,Wrap Bag,22/04/2016
25863,C303,Richard,21/04/2016,Not Specified,SKU1138,18,20.99,0,4.81,Express Air,Medium Box,23/04/2016
39268,C513,Richard,21/04/2016,Not Specified,SKU456,44,7.1,0.02,6.05,Express Air,Small Box,23/04/2016
39268,C513,Bob,21/04/2016,Not Specified,SKU852,45,3.74,0.1,0.94,Regular Air,Wrap Bag,24/04/2016
43013,C458,Richard,21/04/2016,Low,SKU935,43,34.76,0.08,8.22,Regular Air,Small Box,26/04/2016
43013,C458,Bob,21/04/2016,Low,SKU099,50,50.98,0.08,22.24,Regular Air,Large Box,25/04/2016
6402,C565,Richard,22/04/2016,Low,SKU871,35,10.23,0.01,4.68,Regular Air,Small Pack,27/04/2016
29539,C567,Richard,22/04/2016,High,SKU489,24,9.78,0.1,1.39,Regular Air,Small Box,23/04/2016
37826,C031,Bob,22/04/2016,Medium,SKU594,45,6.78,0.03,6.18,Regular Air,Small Box,24/04/2016
38311,C181,Bob,22/04/2016,Medium,SKU921,9,140.85,0.1,19.99,Express Air,Small Box,24/04/2016
16710,C022,Richard,23/04/2016,High,SKU1123,47,145.45,0.09,17.85,Delivery Truck,Jumbo Drum,25/04/2016
43398,C392,Bob,23/04/2016,Not Specified,SKU249,10,159.31,0.07,60,Delivery Truck,Jumbo Drum,24/04/2016
2947,C606,Bob,24/04/2016,Critical,SKU651,8,6.48,0.05,6.81,Regular Air,Small Box,26/04/2016
52611,C140,Bob,24/04/2016,Medium,SKU838,11,2.18,0.09,1.38,Regular Air,Wrap Bag,24/04/2016
30626,C565,John,24/04/2016,Critical,SKU809,23,9.93,0.1,1.09,Express Air,Wrap Bag,25/04/2016
59271,C485,Bob,24/04/2016,Not Specified,SKU301,40,14.81,0.02,13.32,Express Air,Small Box,25/04/2016
59271,C485,Richard,24/04/2016,Not Specified,SKU701,23,5.98,0.02,5.2,Regular Air,Small Box,26/04/2016
56162,C406,Richard,24/04/2016,Not Specified,SKU071,30,180.98,0.09,30,Delivery Truck,Jumbo Drum,26/04/2016
25697,C398,Bob,25/04/2016,Low,SKU1011,46,8.46,0.02,3.62,Regular Air,Small Pack,25/04/2016
10054,C332,John,27/04/2016,High,SKU126,2,79.52,0.08,48.2,Regular Air,Medium Box,29/04/2016
10054,C332,Richard,27/04/2016,High,SKU1215,2,125.99,0.09,5.99,Regular Air,Small Box,27/04/2016
34694,C256,Bob,27/04/2016,Low,SKU199,11,4.48,0.04,7.24,Regular Air,Small Box,27/04/2016
25479,C090,John,27/04/2016,Critical,SKU1201,3,85.99,0.04,1.25,Regular Air,Small Pack,27/04/2016
39008,C572,John,27/04/2016,Not Specified,SKU042,28,122.99,0,70.2,Delivery Truck,Jumbo Drum,29/04/2016
35238,C346,Richard,27/04/2016,Low,SKU1142,27,65.99,0.1,5.63,Express Air,Small Box,27/04/2016
26791,C323,Bob,28/04/2016,Low,SKU972,45,11.29,0.08,5.03,Regular Air,Small Box,5/05/2016
17252,C343,Richard,28/04/2016,Not Specified,SKU640,48,48.91,0.03,5.97,Regular Air,Small Box,29/04/2016
17252,C343,John,28/04/2016,Not Specified,SKU247,49,296.18,0.08,54.12,Delivery Truck,Jumbo Box,30/04/2016
16674,C645,John,28/04/2016,Low,SKU276,49,42.98,0.09,4.62,Regular Air,Small Box,5/05/2016
16674,C645,John,28/04/2016,Low,SKU054,39,355.98,0.02,58.92,Delivery Truck,Jumbo Drum,7/05/2016
3750,C003,Bob,28/04/2016,Medium,SKU701,12,5.98,0.04,5.2,Regular Air,Small Box,30/04/2016
42727,C678,Richard,28/04/2016,Not Specified,SKU050,11,500.98,0.01,26,Delivery Truck,Jumbo Drum,29/04/2016
42727,C678,Bob,28/04/2016,Not Specified,SKU877,21,8.45,0.1,7.77,Regular Air,Small Pack,29/04/2016
2208,C346,John,29/04/2016,Not Specified,SKU416,7,11.5,0.07,7.19,Regular Air,Small Box,1/05/2016
2208,C346,John,29/04/2016,Not Specified,SKU1079,41,599.99,0.09,24.49,Regular Air,Large Box,30/04/2016
38305,C525,Richard,29/04/2016,Critical,SKU1147,21,155.99,0.08,8.08,Regular Air,Small Box,1/05/2016
513,C062,John,29/04/2016,High,SKU043,33,150.89,0,60.2,Delivery Truck,Jumbo Drum,29/04/2016
18528,C355,John,29/04/2016,Critical,SKU327,33,10.98,0.07,3.99,Regular Air,Small Box,30/04/2016
18528,C355,Richard,29/04/2016,Critical,SKU673,22,5.78,0.03,7.96,Regular Air,Small Box,1/05/2016
22850,C025,Bob,29/04/2016,Medium,SKU982,4,27.48,0.08,4,Regular Air,Small Box,30/04/2016
7878,C522,John,30/04/2016,Critical,SKU016,50,81.94,0.07,55.81,Delivery Truck,Jumbo Box,5/05/2016
7878,C522,Bob,30/04/2016,Critical,SKU107,41,8.57,0.06,3.44,Regular Air,Small Pack,2/05/2016
7878,C522,Richard,30/04/2016,Low,SKU839,42,5.81,0.03,3.37,Regular Air,Wrap Bag,7/05/2016
6755,C440,John,30/04/2016,High,SKU456,20,7.1,0.01,6.05,Regular Air,Small Box,2/05/2016
42979,C520,John,30/04/2016,Not Specified,SKU074,29,90.98,0.02,30,Delivery Truck,Jumbo Drum,2/05/2016
30848,C709,John,30/04/2016,Medium,SKU231,13,348.21,0.09,40.19,Delivery Truck,Jumbo Box,2/05/2016
2311,C291,Bob,30/04/2016,High,SKU131,31,40.89,0.01,18.98,Regular Air,Small Box,1/05/2016
56834,C201,Bob,30/04/2016,High,SKU1110,22,80.97,0,30.06,Delivery Truck,Jumbo Box,2/05/2016
56834,C201,John,30/04/2016,High,SKU718,33,6.48,0.09,7.03,Regular Air,Small Box,1/05/2016
2978,C015,John,1/05/2016,Critical,SKU1140,28,200.99,0.07,4.2,Regular Air,Small Box,2/05/2016
10695,C219,Richard,1/05/2016,High,SKU1260,39,205.99,0.1,2.5,Regular Air,Small Box,2/05/2016
32929,C473,John,1/05/2016,Low,SKU492,8,5.68,0.05,1.39,Regular Air,Small Box,5/05/2016
32929,C473,Richard,1/05/2016,Low,SKU939,13,12.21,0.09,4.81,Regular Air,Small Box,6/05/2016
2978,C015,John,1/05/2016,Critical,SKU1217,34,205.99,0.01,19.99,Regular Air,Small Box,2/05/2016
2978,C015,Bob,1/05/2016,Critical,SKU481,36,162.93,0.09,19.99,Regular Air,Small Box,3/05/2016
42725,C287,Bob,1/05/2016,Medium,SKU942,18,12.28,0.04,6.13,Regular Air,Small Box,2/05/2016
35584,C387,Bob,2/05/2016,Medium,SKU925,15,9.71,0.08,9.45,Express Air,Small Box,2/05/2016
44960,C734,Richard,2/05/2016,Low,SKU716,16,6.48,0.04,8.4,Regular Air,Small Box,4/05/2016
44960,C734,Bob,2/05/2016,Low,SKU875,22,8.57,0.1,6.14,Regular Air,Small Pack,2/05/2016
44960,C734,Bob,2/05/2016,Low,SKU978,17,1.7,0.04,1.99,Regular Air,Small Pack,6/05/2016
44871,C224,Bob,2/05/2016,Critical,SKU805,27,3.28,0.02,4.2,Regular Air,Wrap Bag,4/05/2016
5696,C746,Bob,2/05/2016,Critical,SKU387,4,525.98,0.02,19.99,Regular Air,Small Box,4/05/2016
5696,C746,Bob,2/05/2016,Critical,SKU424,40,16.51,0.1,2.99,Regular Air,Small Box,4/05/2016
5696,C746,John,2/05/2016,Critical,SKU1008,31,5.98,0.09,3.85,Regular Air,Small Pack,4/05/2016
41539,C144,Bob,2/05/2016,High,SKU825,24,1.6,0.04,1.29,Express Air,Wrap Bag,4/05/2016
41539,C144,Richard,2/05/2016,High,SKU1256,41,65.99,0.04,8.99,Regular Air,Small Box,3/05/2016
33925,C137,Richard,2/05/2016,Low,SKU697,47,30.98,0.03,19.99,Regular Air,Small Box,6/05/2016
39745,C622,John,3/05/2016,Not Specified,SKU1108,8,115.99,0.05,56.14,Delivery Truck,Jumbo Drum,4/05/2016
37314,C537,John,3/05/2016,Medium,SKU110,21,9.77,0.04,6.02,Regular Air,Medium Box,4/05/2016
21414,C327,Bob,3/05/2016,Critical,SKU555,34,3.38,0.05,1.09,Regular Air,Wrap Bag,5/05/2016
21414,C327,John,3/05/2016,Critical,SKU894,46,80.98,0.05,35,Regular Air,Large Box,5/05/2016
21414,C327,Bob,3/05/2016,Critical,SKU1173,33,125.99,0.05,5.63,Regular Air,Small Box,4/05/2016
25955,C353,John,3/05/2016,Not Specified,SKU934,10,16.06,0.03,8.34,Regular Air,Small Box,5/05/2016
21414,C327,Richard,3/05/2016,Critical,SKU882,43,2.52,0.09,1.92,Express Air,Wrap Bag,3/05/2016
19649,C352,Bob,3/05/2016,High,SKU300,25,14.42,0.05,6.75,Express Air,Medium Box,5/05/2016
19649,C352,John,3/05/2016,High,SKU248,36,31.76,0.1,45.51,Delivery Truck,Jumbo Box,4/05/2016
49346,C635,Bob,4/05/2016,Not Specified,SKU092,8,12.22,0.1,2.85,Regular Air,Small Pack,7/05/2016
49346,C635,Richard,4/05/2016,Not Specified,SKU691,50,5.28,0.04,5.57,Regular Air,Small Box,5/05/2016
23617,C162,John,4/05/2016,Not Specified,SKU448,6,37.7,0.04,2.99,Express Air,Small Box,6/05/2016
42628,C446,Bob,4/05/2016,Not Specified,SKU257,4,349.45,0.01,60,Delivery Truck,Jumbo Drum,6/05/2016
18503,C681,John,4/05/2016,Not Specified,SKU1123,46,145.45,0.03,17.85,Delivery Truck,Jumbo Drum,6/05/2016
18503,C681,Richard,4/05/2016,Not Specified,SKU1168,13,85.99,0.06,2.79,Regular Air,Small Box,6/05/2016
1702,C049,Bob,5/05/2016,High,SKU823,23,2.84,0.06,0.93,Regular Air,Wrap Bag,6/05/2016
58407,C390,Bob,5/05/2016,High,SKU660,29,55.48,0.02,14.3,Regular Air,Small Box,8/05/2016
41857,C484,Richard,5/05/2016,Low,SKU135,45,9.65,0.04,6.22,Express Air,Small Box,10/05/2016
14883,C356,John,5/05/2016,Low,SKU049,38,25.98,0.07,14.36,Delivery Truck,Jumbo Drum,10/05/2016
14883,C356,Richard,5/05/2016,Low,SKU1211,47,125.99,0.03,2.5,Regular Air,Small Box,14/05/2016
34791,C502,Richard,6/05/2016,Medium,SKU189,37,7.59,0.03,4,Regular Air,Wrap Bag,8/05/2016
34791,C502,Bob,6/05/2016,Medium,SKU572,9,104.85,0.01,19.99,Regular Air,Small Box,6/05/2016
24679,C354,Bob,6/05/2016,Not Specified,SKU1018,7,4.77,0.09,2.39,Regular Air,Small Pack,7/05/2016
31876,C111,Bob,6/05/2016,High,SKU947,8,95.99,0.08,35,Regular Air,Large Box,7/05/2016
55520,C198,Bob,6/05/2016,Critical,SKU1136,43,11.99,0.08,5.99,Express Air,Medium Box,7/05/2016
43686,C762,Bob,6/05/2016,Medium,SKU1043,16,83.1,0.05,6.13,Regular Air,Small Box,7/05/2016
28035,C236,Richard,7/05/2016,Not Specified,SKU431,19,18.99,0.03,5.23,Regular Air,Small Box,9/05/2016
55616,C400,Richard,7/05/2016,High,SKU1005,29,5.98,0,4.38,Regular Air,Small Pack,8/05/2016
55616,C400,Bob,7/05/2016,High,SKU1190,24,20.99,0.02,1.25,Regular Air,Small Pack,8/05/2016
35841,C505,John,7/05/2016,Medium,SKU469,23,9.9,0.06,1.39,Regular Air,Small Box,8/05/2016
35841,C505,Bob,7/05/2016,Medium,SKU1224,48,125.99,0.07,8.08,Regular Air,Small Box,8/05/2016
14242,C227,Bob,7/05/2016,High,SKU985,35,30.73,0.03,4,Regular Air,Small Box,9/05/2016
16128,C527,John,7/05/2016,High,SKU177,46,63.94,0.07,14.48,Regular Air,Small Box,7/05/2016
34434,C066,Richard,8/05/2016,Not Specified,SKU454,16,1.8,0.08,4.79,Regular Air,Small Box,9/05/2016
34434,C066,Bob,8/05/2016,Not Specified,SKU534,23,4.98,0.04,0.49,Regular Air,Small Box,10/05/2016
13730,C102,John,8/05/2016,High,SKU226,26,146.34,0.07,43.75,Delivery Truck,Jumbo Box,10/05/2016
8288,C487,Bob,8/05/2016,Critical,SKU405,22,59.78,0.02,10.29,Regular Air,Small Box,9/05/2016
30657,C600,John,9/05/2016,High,SKU989,6,43.22,0.06,16.71,Express Air,Small Box,10/05/2016
30657,C600,Bob,9/05/2016,High,SKU1064,8,22.24,0.01,1.99,Regular Air,Small Pack,11/05/2016
12322,C361,Bob,10/05/2016,Critical,SKU119,36,92.23,0.03,39.61,Express Air,Medium Box,12/05/2016
53127,C767,John,10/05/2016,High,SKU448,50,37.7,0.07,2.99,Regular Air,Small Box,11/05/2016
53127,C767,Bob,10/05/2016,High,SKU1218,49,65.99,0.05,19.99,Regular Air,Small Box,12/05/2016
8064,C297,Richard,11/05/2016,High,SKU056,44,243.98,0.07,62.94,Delivery Truck,Jumbo Drum,12/05/2016
31973,C631,Bob,11/05/2016,Not Specified,SKU080,15,26.64,0.03,5.3,Regular Air,Medium Box,12/05/2016
31973,C631,Bob,11/05/2016,Not Specified,SKU553,16,7.28,0.07,11.15,Regular Air,Small Box,13/05/2016
10662,C002,Richard,11/05/2016,Low,SKU651,45,6.48,0.08,6.81,Regular Air,Small Box,20/05/2016
43397,C190,Bob,11/05/2016,Critical,SKU048,35,60.89,0.08,32.41,Delivery Truck,Jumbo Drum,12/05/2016
48486,C287,Richard,11/05/2016,High,SKU720,42,6.48,0.07,7.91,Regular Air,Small Box,13/05/2016
40327,C266,John,12/05/2016,Medium,SKU475,42,3.69,0.06,2.5,Regular Air,Small Box,14/05/2016
