Order ID,Customer ID,SalesPerson,Order Date,Order Priority,SKU,Order Quantity,Unit Sell Price,Discount,Shipping Amount,Ship Mode,Product Container,Ship Date
10439,C626,Richard,28/03/2017,Not Specified,SKU199,46,4.48,0.01,7.24,Express Air,Small Box,30/03/2017
32642,C199,Bob,29/03/2017,Medium,SKU1034,50,28.48,0.02,1.99,Regular Air,Small Pack,31/03/2017
46787,C135,John,29/03/2017,Medium,SKU705,28,6.48,0.1,9.17,Regular Air,Small Box,31/03/2017
46787,C135,Richard,29/03/2017,Medium,SKU756,32,22.99,0.07,8.99,Regular Air,Small Pack,31/03/2017
10567,C730,Bob,29/03/2017,High,SKU226,10,146.34,0.09,43.75,Delivery Truck,Jumbo Box,30/03/2017
29831,C679,Bob,29/03/2017,Critical,SKU303,29,68.81,0,60,Delivery Truck,Jumbo Drum,30/03/2017
15104,C628,John,29/03/2017,Medium,SKU446,23,4.82,0.09,1.49,Regular Air,Small Box,1/04/2017
37895,C070,Bob,30/03/2017,Critical,SKU588,14,21.98,0.1,8.32,Regular Air,Wrap Bag,2/04/2017
11173,C354,Bob,30/03/2017,Critical,SKU1008,37,5.98,0.08,3.85,Regular Air,Small Pack,1/04/2017
20964,C590,Bob,30/03/2017,Critical,SKU1256,11,65.99,0.04,8.99,Regular Air,Small Box,1/04/2017
37124,C411,John,30/03/2017,Low,SKU1074,33,699.99,0.1,24.49,Regular Air,Large Box,1/04/2017
49351,C539,Richard,30/03/2017,Low,SKU772,27,3.98,0.06,0.83,Regular Air,Wrap Bag,3/04/2017
55299,C619,Richard,30/03/2017,Low,SKU849,20,1.14,0.09,0.7,Regular Air,Wrap Bag,30/03/2017
15782,C378,John,30/03/2017,High,SKU255,35,71.37,0.1,69,Regular Air,Large Box,1/04/2017
33284,C459,John,31/03/2017,Low,SKU164,21,22.23,0.01,8.99,Regular Air,Small Pack,2/04/2017
28835,C617,Bob,31/03/2017,Not Specified,SKU929,1,178.47,0.08,19.99,Regular Air,Small Box,2/04/2017
40839,C319,Bob,31/03/2017,Medium,SKU1103,23,119.99,0.04,56.14,Delivery Truck,Jumbo Box,1/04/2017
50978,C168,Bob,31/03/2017,High,SKU887,4,210.55,0.05,9.99,Regular Air,Small Box,2/04/2017
21604,C486,John,1/04/2017,Medium,SKU380,6,387.99,0.02,19.99,Express Air,Small Box,3/04/2017
47041,C186,Bob,1/04/2017,Not Specified,SKU744,35,4.63,0.08,1.93,Regular Air,Wrap Bag,3/04/2017
18208,C657,John,1/04/2017,Not Specified,SKU492,34,5.68,0.06,1.39,Regular Air,Small Box,3/04/2017
18208,C657,John,1/04/2017,Not Specified,SKU746,36,2.28,0.08,5.2,Regular Air,Wrap Bag,3/04/2017
8546,C582,Bob,1/04/2017,High,SKU1056,4,10.01,0.03,1.99,Express Air,Small Pack,3/04/2017
35045,C202,John,2/04/2017,Medium,SKU961,44,13.48,0.1,4.51,Regular Air,Small Box,4/04/2017
13633,C014,John,3/04/2017,Not Specified,SKU032,18,150.98,0.09,57.2,Delivery Truck,Jumbo Drum,4/04/2017
13633,C014,Richard,3/04/2017,Not Specified,SKU904,39,38.94,0.02,35,Regular Air,Large Box,4/04/2017
57894,C367,Bob,3/04/2017,Low,SKU1115,47,306.14,0.09,26.53,Delivery Truck,Jumbo Drum,5/04/2017
33605,C392,Richard,3/04/2017,Critical,SKU440,42,3.52,0.04,6.83,Regular Air,Small Box,5/04/2017
52518,C659,John,3/04/2017,Critical,SKU986,8,20.95,0.08,4,Regular Air,Small Box,4/04/2017
15142,C522,John,4/04/2017,Not Specified,SKU437,21,15.28,0.07,10.91,Regular Air,Small Box,6/04/2017
7458,C420,Bob,4/04/2017,Critical,SKU339,16,14.45,0.05,7.17,Regular Air,Small Box,6/04/2017
7458,C420,John,4/04/2017,Critical,SKU1040,46,10.97,0.01,6.5,Regular Air,Small Box,5/04/2017
7458,C420,John,4/04/2017,Critical,SKU974,9,39.48,0.06,1.99,Regular Air,Small Pack,6/04/2017
194,C491,John,4/04/2017,Medium,SKU188,49,7.28,0.1,7.98,Regular Air,Wrap Bag,6/04/2017
194,C491,John,4/04/2017,Medium,SKU885,6,3.14,0.04,1.92,Regular Air,Wrap Bag,6/04/2017
21856,C708,Bob,5/04/2017,Not Specified,SKU511,47,3.69,0.05,0.5,Regular Air,Small Box,7/04/2017
21856,C708,Bob,5/04/2017,Not Specified,SKU885,26,3.14,0.08,1.92,Regular Air,Wrap Bag,5/04/2017
28868,C043,Bob,5/04/2017,High,SKU727,30,6.48,0.05,8.73,Regular Air,Small Box,6/04/2017
17986,C302,Bob,5/04/2017,Not Specified,SKU377,43,2.08,0.05,1.49,Regular Air,Small Box,7/04/2017
8005,C180,Bob,5/04/2017,Critical,SKU404,24,34.54,0.1,14.72,Regular Air,Small Box,7/04/2017
29411,C557,John,6/04/2017,High,SKU311,29,2.22,0.07,5,Regular Air,Small Box,7/04/2017
29411,C557,John,6/04/2017,High,SKU467,33,15.67,0.02,1.39,Regular Air,Small Box,7/04/2017
29411,C557,John,6/04/2017,High,SKU1106,38,400.97,0.02,48.26,Delivery Truck,Jumbo Box,6/04/2017
29411,C557,John,6/04/2017,High,SKU1137,45,23.99,0.04,6.3,Regular Air,Medium Box,6/04/2017
39143,C632,Bob,6/04/2017,Not Specified,SKU006,46,150.98,0.05,66.27,Delivery Truck,Jumbo Box,6/04/2017
43364,C731,Bob,7/04/2017,High,SKU486,21,23.99,0.04,6.71,Regular Air,Small Box,10/04/2017
45635,C229,Bob,7/04/2017,Low,SKU1036,50,43.98,0.1,1.99,Regular Air,Small Pack,16/04/2017
25793,C347,Bob,7/04/2017,Low,SKU1223,27,155.99,0.04,8.99,Regular Air,Small Box,9/04/2017
4738,C211,Bob,7/04/2017,High,SKU850,2,4.71,0.02,0.7,Regular Air,Wrap Bag,8/04/2017
54370,C132,Bob,8/04/2017,Not Specified,SKU1059,49,99.99,0,19.99,Regular Air,Small Box,8/04/2017
21605,C108,Bob,8/04/2017,High,SKU066,32,60.98,0.08,30,Delivery Truck,Jumbo Drum,10/04/2017
21605,C108,Bob,8/04/2017,High,SKU134,46,10.64,0.1,5.16,Regular Air,Small Box,10/04/2017
16193,C289,Richard,9/04/2017,Not Specified,SKU935,8,34.76,0,8.22,Regular Air,Small Box,11/04/2017
16193,C289,Bob,9/04/2017,Not Specified,SKU1195,29,55.99,0.07,5,Regular Air,Small Pack,11/04/2017
44386,C151,Richard,9/04/2017,Medium,SKU434,27,4.91,0.1,4.97,Regular Air,Small Box,11/04/2017
44386,C151,John,9/04/2017,Medium,SKU1034,43,28.48,0.01,1.99,Regular Air,Small Pack,11/04/2017
46566,C593,John,9/04/2017,Medium,SKU1004,49,31.11,0.07,3.6,Regular Air,Small Pack,10/04/2017
53574,C684,Richard,9/04/2017,Medium,SKU894,8,80.98,0.03,35,Regular Air,Large Box,10/04/2017
15236,C461,John,9/04/2017,Not Specified,SKU415,33,10.91,0.06,2.99,Regular Air,Small Box,10/04/2017
15236,C461,Bob,9/04/2017,Not Specified,SKU147,30,12.07,0.01,6.2,Express Air,Wrap Bag,11/04/2017
36132,C321,John,9/04/2017,Low,SKU241,3,236.97,0.03,59.24,Delivery Truck,Jumbo Box,14/04/2017
15687,C084,John,9/04/2017,Critical,SKU012,48,70.98,0.08,46.74,Delivery Truck,Jumbo Box,12/04/2017
48293,C786,Bob,9/04/2017,Critical,SKU465,47,7.64,0.03,1.39,Regular Air,Small Box,10/04/2017
13894,C654,Bob,10/04/2017,Medium,SKU810,31,2.94,0.04,0.81,Regular Air,Wrap Bag,11/04/2017
13894,C654,John,10/04/2017,Medium,SKU1185,50,35.99,0.05,1.25,Regular Air,Small Pack,11/04/2017
3205,C013,Richard,10/04/2017,Low,SKU093,8,15.68,0.01,3.73,Regular Air,Small Pack,10/04/2017
3205,C013,Richard,10/04/2017,Low,SKU255,42,71.37,0.04,69,Express Air,Large Box,14/04/2017
27939,C117,John,10/04/2017,Medium,SKU644,8,6.68,0,5.66,Regular Air,Small Box,12/04/2017
56453,C240,Richard,11/04/2017,Critical,SKU1096,1,2550.14,0,29.7,Delivery Truck,Jumbo Drum,12/04/2017
19044,C641,John,11/04/2017,Low,SKU1090,32,150.98,0.08,13.99,Regular Air,Medium Box,13/04/2017
19044,C641,Bob,11/04/2017,Low,SKU925,29,9.71,0.07,9.45,Regular Air,Small Box,18/04/2017
59589,C486,Richard,11/04/2017,Medium,SKU910,25,64.98,0.06,6.88,Regular Air,Small Box,11/04/2017
49062,C248,Richard,11/04/2017,Low,SKU813,33,2.98,0,2.03,Regular Air,Wrap Bag,18/04/2017
57767,C474,Bob,11/04/2017,Critical,SKU1222,34,110.99,0.01,8.99,Regular Air,Small Box,13/04/2017
48128,C455,Richard,11/04/2017,Medium,SKU1081,5,499.99,0.03,24.49,Express Air,Large Box,12/04/2017
52225,C194,Richard,12/04/2017,Critical,SKU092,10,12.22,0.01,2.85,Regular Air,Small Pack,13/04/2017
52225,C194,Bob,12/04/2017,Critical,SKU661,33,54.96,0.06,10.75,Regular Air,Small Box,13/04/2017
18373,C773,John,12/04/2017,Critical,SKU321,35,207.48,0.09,0.99,Regular Air,Small Box,12/04/2017
56418,C393,John,12/04/2017,Critical,SKU935,47,34.76,0.09,8.22,Regular Air,Small Box,13/04/2017
45575,C263,Richard,12/04/2017,Critical,SKU471,46,83.98,0.06,5.01,Regular Air,Small Box,12/04/2017
2052,C643,John,12/04/2017,High,SKU343,23,4.13,0,5.34,Regular Air,Small Box,14/04/2017
17702,C497,Bob,13/04/2017,High,SKU982,9,27.48,0.02,4,Express Air,Small Box,13/04/2017
52164,C393,Richard,13/04/2017,Not Specified,SKU1161,30,65.99,0,8.8,Regular Air,Small Box,15/04/2017
17702,C497,John,13/04/2017,High,SKU309,48,7.77,0.09,9.23,Regular Air,Small Box,14/04/2017
24066,C296,John,13/04/2017,High,SKU006,30,150.98,0.07,66.27,Delivery Truck,Jumbo Box,15/04/2017
39876,C376,Bob,13/04/2017,High,SKU380,43,387.99,0.08,19.99,Regular Air,Small Box,15/04/2017
39876,C376,Bob,13/04/2017,High,SKU431,46,18.99,0.05,5.23,Regular Air,Small Box,15/04/2017
39876,C376,John,13/04/2017,High,SKU221,41,124.49,0.04,51.94,Delivery Truck,Jumbo Box,15/04/2017
44422,C741,Bob,13/04/2017,Medium,SKU270,1,10.89,0,4.5,Regular Air,Small Box,15/04/2017
44422,C741,Bob,13/04/2017,Medium,SKU371,36,8.69,0.08,2.99,Regular Air,Small Box,15/04/2017
44422,C741,Bob,13/04/2017,Medium,SKU1184,11,20.99,0.04,0.99,Regular Air,Wrap Bag,15/04/2017
8450,C278,Bob,13/04/2017,Not Specified,SKU269,24,54.48,0.02,0.99,Regular Air,Small Box,15/04/2017
8450,C278,John,13/04/2017,Not Specified,SKU441,22,1.88,0.09,1.49,Regular Air,Small Box,14/04/2017
51202,C377,Bob,13/04/2017,High,SKU566,4,5.78,0.06,7.64,Regular Air,Small Box,15/04/2017
51202,C377,Bob,13/04/2017,High,SKU731,34,5.28,0.1,5.66,Regular Air,Small Box,14/04/2017
38310,C345,Bob,14/04/2017,High,SKU315,4,3.48,0.08,49,Regular Air,Large Box,17/04/2017
59905,C196,John,14/04/2017,High,SKU997,19,8.5,0.09,1.99,Regular Air,Small Pack,16/04/2017
59905,C196,John,14/04/2017,High,SKU569,6,7.4,0,1.71,Regular Air,Wrap Bag,16/04/2017
59905,C196,Richard,14/04/2017,High,SKU766,5,4.26,0.01,1.2,Express Air,Wrap Bag,15/04/2017
52007,C018,Bob,14/04/2017,Medium,SKU524,25,2.88,0.1,0.5,Regular Air,Small Box,14/04/2017
52007,C018,John,14/04/2017,Medium,SKU239,19,550.98,0.08,45.7,Delivery Truck,Jumbo Box,15/04/2017
56161,C248,Richard,14/04/2017,High,SKU1069,38,39.99,0.02,10.25,Express Air,Small Box,16/04/2017
43043,C005,Richard,14/04/2017,Critical,SKU298,4,225.04,0.07,11.79,Regular Air,Medium Box,16/04/2017
8609,C659,Richard,14/04/2017,Critical,SKU1196,4,20.99,0.04,2.5,Regular Air,Wrap Bag,15/04/2017
1344,C381,Bob,15/04/2017,Low,SKU1208,15,65.99,0.06,5.26,Regular Air,Small Box,22/04/2017
1344,C381,John,15/04/2017,Low,SKU1223,18,155.99,0.01,8.99,Regular Air,Small Box,19/04/2017
28871,C170,John,15/04/2017,High,SKU1012,10,5.02,0.08,5.14,Regular Air,Small Pack,15/04/2017
44071,C289,Richard,15/04/2017,Not Specified,SKU376,19,5.99,0.08,4.92,Regular Air,Small Box,16/04/2017
44071,C289,John,15/04/2017,Not Specified,SKU1172,20,65.99,0,8.99,Regular Air,Small Box,16/04/2017
1826,C731,Bob,15/04/2017,Not Specified,SKU564,5,4.98,0.09,4.75,Regular Air,Small Box,16/04/2017
54183,C544,John,15/04/2017,Critical,SKU1043,32,82.99,0.02,5.5,Express Air,Small Box,17/04/2017
54183,C544,John,15/04/2017,Critical,SKU750,9,11.66,0.02,8.99,Regular Air,Small Pack,16/04/2017
20615,C082,Richard,15/04/2017,Medium,SKU598,29,4.76,0.02,3.01,Express Air,Wrap Bag,16/04/2017
50982,C172,John,16/04/2017,High,SKU527,23,3.75,0.05,0.5,Regular Air,Small Box,17/04/2017
21638,C732,Richard,16/04/2017,High,SKU688,13,30.98,0.03,8.74,Regular Air,Small Box,17/04/2017
5028,C060,John,16/04/2017,High,SKU121,10,7.7,0.06,3.68,Regular Air,Wrap Bag,18/04/2017
25895,C122,Bob,17/04/2017,Medium,SKU392,37,19.35,0.09,12.79,Regular Air,Small Box,20/04/2017
22688,C513,Richard,17/04/2017,Medium,SKU1142,40,65.99,0.1,5.63,Regular Air,Small Box,18/04/2017
24098,C272,Bob,17/04/2017,Critical,SKU446,42,4.82,0.05,1.49,Regular Air,Small Box,18/04/2017
24098,C272,Richard,17/04/2017,Critical,SKU578,10,7.64,0.05,5.83,Regular Air,Wrap Bag,19/04/2017
24098,C272,John,17/04/2017,Critical,SKU1223,32,155.99,0.02,8.99,Regular Air,Small Box,18/04/2017
48742,C650,Bob,17/04/2017,Not Specified,SKU383,42,18.94,0.03,1.49,Regular Air,Small Box,19/04/2017
21253,C378,Bob,17/04/2017,Medium,SKU470,5,83.93,0.04,19.99,Regular Air,Small Box,18/04/2017
1221,C459,Richard,18/04/2017,Not Specified,SKU358,1,8.6,0.06,6.19,Regular Air,Small Box,18/04/2017
1221,C459,Richard,18/04/2017,Not Specified,SKU391,11,896.99,0.03,19.99,Regular Air,Small Box,20/04/2017
1221,C459,Richard,18/04/2017,Not Specified,SKU443,16,4.24,0.08,5.41,Regular Air,Small Box,20/04/2017
35040,C346,John,18/04/2017,Not Specified,SKU897,44,10.9,0.03,7.46,Regular Air,Small Box,21/04/2017
45476,C064,Bob,18/04/2017,Critical,SKU299,48,21.78,0.07,5.94,Regular Air,Medium Box,18/04/2017
832,C024,John,18/04/2017,Low,SKU685,7,6.48,0.02,5.9,Regular Air,Small Box,22/04/2017
32386,C159,Bob,18/04/2017,Critical,SKU1129,1,1938.02,0,13.99,Regular Air,Medium Box,20/04/2017
45315,C609,Bob,20/04/2017,Medium,SKU935,32,34.76,0.02,8.22,Regular Air,Small Box,21/04/2017
8390,C261,Bob,21/04/2017,Medium,SKU1028,24,30.98,0.08,4,Regular Air,Small Box,21/04/2017
5986,C282,Richard,21/04/2017,High,SKU268,48,120.98,0.08,3.99,Regular Air,Small Box,21/04/2017
5986,C282,Bob,21/04/2017,High,SKU038,20,50.98,0.05,14.19,Delivery Truck,Jumbo Drum,22/04/2017
5986,C282,Richard,21/04/2017,High,SKU1029,41,4.89,0.03,4.93,Regular Air,Small Pack,22/04/2017
5095,C458,John,21/04/2017,High,SKU1236,7,125.99,0.01,8.8,Regular Air,Small Box,22/04/2017
59395,C125,Richard,22/04/2017,Critical,SKU617,20,48.04,0.06,7.23,Express Air,Small Box,24/04/2017
35104,C089,Richard,22/04/2017,High,SKU1024,1,29.99,0.04,5.5,Regular Air,Small Box,25/04/2017
35104,C089,Richard,22/04/2017,High,SKU181,18,19.94,0,14.87,Regular Air,Large Box,24/04/2017
57638,C162,Richard,22/04/2017,Low,SKU573,49,11.48,0.07,5.43,Regular Air,Small Box,24/04/2017
57638,C162,Bob,22/04/2017,Low,SKU881,49,2.08,0.08,2.56,Regular Air,Small Pack,24/04/2017
39300,C259,John,22/04/2017,High,SKU282,9,4.06,0.01,6.89,Regular Air,Small Box,24/04/2017
57638,C162,Richard,22/04/2017,Low,SKU240,35,217.85,0.09,29.1,Delivery Truck,Jumbo Box,27/04/2017
22183,C709,Bob,23/04/2017,Medium,SKU816,30,5.84,0.06,1,Regular Air,Wrap Bag,24/04/2017
45698,C361,Richard,23/04/2017,High,SKU417,40,172.99,0.1,19.99,Regular Air,Small Box,25/04/2017
45698,C361,John,23/04/2017,High,SKU556,36,7.28,0.04,4.23,Regular Air,Wrap Bag,26/04/2017
51872,C704,Richard,23/04/2017,Medium,SKU078,10,238.4,0.09,24.49,Regular Air,Large Box,24/04/2017
51872,C704,Richard,23/04/2017,Medium,SKU1201,11,85.99,0,1.25,Express Air,Small Pack,25/04/2017
51872,C704,Richard,23/04/2017,Medium,SKU1247,37,155.99,0.06,3.9,Regular Air,Small Box,26/04/2017
8033,C536,John,24/04/2017,High,SKU282,27,4.06,0.06,6.89,Regular Air,Small Box,25/04/2017
12931,C243,John,24/04/2017,Medium,SKU890,11,59.76,0.02,9.71,Regular Air,Small Box,25/04/2017
46368,C188,John,24/04/2017,High,SKU797,48,3.28,0,3.97,Regular Air,Wrap Bag,26/04/2017
25478,C379,John,24/04/2017,Critical,SKU1165,47,115.99,0.01,2.5,Regular Air,Small Box,24/04/2017
25478,C379,John,24/04/2017,Critical,SKU853,50,6.08,0.09,1.82,Regular Air,Wrap Bag,26/04/2017
23172,C023,John,24/04/2017,Low,SKU1135,13,96.45,0.07,13.99,Regular Air,Medium Box,29/04/2017
4805,C769,Bob,24/04/2017,Not Specified,SKU715,7,6.48,0.02,7.37,Regular Air,Small Box,27/04/2017
29861,C098,Richard,25/04/2017,Critical,SKU507,11,3.08,0.03,0.99,Regular Air,Small Box,26/04/2017
52999,C276,John,25/04/2017,Not Specified,SKU189,5,7.59,0.04,4,Express Air,Wrap Bag,27/04/2017
52999,C276,Bob,25/04/2017,Not Specified,SKU557,39,9.11,0.05,2.15,Regular Air,Wrap Bag,27/04/2017
52999,C276,Bob,25/04/2017,Not Specified,SKU687,7,5.78,0.1,5.67,Regular Air,Small Box,25/04/2017
16711,C369,Bob,25/04/2017,Not Specified,SKU849,3,1.14,0.1,0.7,Regular Air,Wrap Bag,27/04/2017
21573,C237,Bob,25/04/2017,Critical,SKU528,31,3.08,0.05,0.99,Regular Air,Small Box,27/04/2017
21573,C237,John,25/04/2017,Critical,SKU102,7,9.48,0,3.72,Regular Air,Small Pack,27/04/2017
21573,C237,Richard,25/04/2017,Critical,SKU252,3,70.89,0.04,89.3,Delivery Truck,Jumbo Box,27/04/2017
1217,C727,John,25/04/2017,Not Specified,SKU1034,25,28.48,0.07,1.99,Regular Air,Small Pack,26/04/2017
3845,C712,John,25/04/2017,Critical,SKU314,9,363.25,0.09,19.99,Regular Air,Small Box,25/04/2017
3845,C712,Bob,25/04/2017,Critical,SKU082,22,19.98,0.02,10.49,Regular Air,Small Box,27/04/2017
3845,C712,Richard,25/04/2017,Critical,SKU122,15,8.34,0.09,0.96,Regular Air,Wrap Bag,26/04/2017
30310,C748,John,26/04/2017,Medium,SKU1236,21,125.99,0.1,8.8,Regular Air,Small Box,28/04/2017
42246,C740,Bob,26/04/2017,Not Specified,SKU1041,40,77.51,0.07,4,Regular Air,Small Box,27/04/2017
42246,C740,Bob,26/04/2017,Not Specified,SKU733,5,4.84,0.05,0.71,Regular Air,Wrap Bag,28/04/2017
48673,C605,John,26/04/2017,Not Specified,SKU905,36,15.31,0.03,8.78,Regular Air,Small Box,27/04/2017
33159,C167,Richard,27/04/2017,Medium,SKU1184,3,20.99,0.01,0.99,Regular Air,Wrap Bag,29/04/2017
15329,C642,John,27/04/2017,High,SKU1066,34,29.89,0.04,1.99,Express Air,Small Pack,27/04/2017
33378,C401,Bob,27/04/2017,High,SKU473,25,39.98,0.1,9.83,Regular Air,Small Box,28/04/2017
13892,C286,Richard,27/04/2017,High,SKU1066,47,29.89,0,1.99,Regular Air,Small Pack,28/04/2017
26912,C578,Bob,27/04/2017,Low,SKU1050,21,53.98,0.08,5.5,Regular Air,Small Box,6/05/2017
26912,C578,Richard,27/04/2017,Low,SKU1213,18,205.99,0.07,5.26,Regular Air,Small Box,1/05/2017
46337,C477,Bob,27/04/2017,Low,SKU790,34,1.76,0.06,0.7,Regular Air,Wrap Bag,2/05/2017
38498,C310,Richard,27/04/2017,Critical,SKU1065,30,115.79,0.07,1.99,Regular Air,Small Pack,29/04/2017
38498,C310,John,27/04/2017,Critical,SKU826,1,37.44,0.02,4.27,Regular Air,Wrap Bag,30/04/2017
33670,C542,Bob,27/04/2017,High,SKU789,50,4.13,0.03,1.23,Regular Air,Wrap Bag,29/04/2017
33670,C542,John,27/04/2017,High,SKU804,4,3.28,0.06,5,Regular Air,Wrap Bag,28/04/2017
26982,C174,John,28/04/2017,Not Specified,SKU660,37,55.48,0.05,14.3,Express Air,Small Box,29/04/2017
30405,C414,Bob,28/04/2017,Low,SKU232,7,400.98,0.05,42.52,Delivery Truck,Jumbo Box,3/05/2017
21860,C451,John,28/04/2017,Critical,SKU189,9,7.59,0.06,4,Express Air,Wrap Bag,29/04/2017
22497,C106,John,28/04/2017,Medium,SKU1114,37,90.97,0.04,28,Delivery Truck,Jumbo Drum,29/04/2017
5767,C372,Richard,28/04/2017,High,SKU342,36,4.13,0.03,5.04,Express Air,Small Box,29/04/2017
5767,C372,Bob,28/04/2017,High,SKU1043,31,82.99,0.08,5.5,Regular Air,Small Box,30/04/2017
34086,C559,John,29/04/2017,High,SKU1167,41,65.99,0.04,2.5,Regular Air,Small Box,1/05/2017
2691,C740,Richard,29/04/2017,Low,SKU002,14,260.98,0.1,41.91,Delivery Truck,Jumbo Box,8/05/2017
52519,C090,Richard,29/04/2017,High,SKU317,6,20.48,0.09,6.32,Regular Air,Small Box,1/05/2017
24643,C079,Bob,29/04/2017,Medium,SKU1201,30,85.99,0,1.25,Regular Air,Small Pack,1/05/2017
36103,C565,Richard,29/04/2017,Critical,SKU184,10,4.82,0.01,5.72,Regular Air,Small Pack,1/05/2017
36103,C565,Bob,29/04/2017,Critical,SKU1191,45,35.99,0.03,0.99,Regular Air,Small Pack,1/05/2017
28742,C635,John,29/04/2017,Low,SKU962,35,16.91,0.09,6.25,Regular Air,Small Box,29/04/2017
28742,C635,John,29/04/2017,Low,SKU233,7,376.13,0.04,85.63,Delivery Truck,Jumbo Box,6/05/2017
38279,C762,Bob,29/04/2017,Medium,SKU189,1,7.59,0.05,4,Regular Air,Wrap Bag,1/05/2017
134,C526,Richard,30/04/2017,Not Specified,SKU947,11,95.99,0.01,35,Regular Air,Large Box,2/05/2017
644,C090,John,30/04/2017,Critical,SKU053,5,320.98,0.01,58.95,Delivery Truck,Jumbo Drum,1/05/2017
9952,C492,Bob,1/05/2017,High,SKU936,47,167.27,0.01,35,Express Air,Large Box,3/05/2017
21410,C466,Bob,1/05/2017,Critical,SKU306,16,123.38,0.01,24.49,Express Air,Large Box,3/05/2017
3524,C576,Bob,2/05/2017,High,SKU558,21,18.97,0,9.03,Regular Air,Small Box,3/05/2017
54339,C014,Richard,2/05/2017,Low,SKU273,48,59.98,0.02,3.99,Express Air,Small Box,9/05/2017
54339,C014,John,2/05/2017,Low,SKU1149,41,65.99,0.06,5.31,Regular Air,Small Box,7/05/2017
40131,C428,Bob,2/05/2017,Low,SKU583,24,9.06,0.06,9.86,Regular Air,Small Box,2/05/2017
57093,C394,Richard,2/05/2017,Low,SKU451,3,5.34,0.05,2.99,Regular Air,Small Box,9/05/2017
57093,C394,John,2/05/2017,Low,SKU898,47,15.42,0,5.41,Regular Air,Small Box,9/05/2017
55749,C099,Richard,3/05/2017,Critical,SKU464,42,8.74,0.01,1.39,Regular Air,Small Box,4/05/2017
18917,C716,Bob,3/05/2017,Critical,SKU438,14,2.08,0.08,1.49,Regular Air,Small Box,5/05/2017
22951,C461,Richard,3/05/2017,Medium,SKU1240,24,65.99,0.1,8.99,Regular Air,Small Box,3/05/2017
30375,C152,John,3/05/2017,Low,SKU370,20,3.36,0.03,6.27,Regular Air,Small Box,7/05/2017
51267,C176,John,3/05/2017,Low,SKU008,46,100.98,0.08,35.84,Delivery Truck,Jumbo Box,8/05/2017
7488,C163,Bob,3/05/2017,Critical,SKU823,9,2.84,0.08,0.93,Regular Air,Wrap Bag,4/05/2017
8833,C576,Richard,4/05/2017,Low,SKU894,40,80.98,0,35,Regular Air,Large Box,8/05/2017
10471,C447,Bob,4/05/2017,Critical,SKU150,35,7.38,0.1,5.21,Regular Air,Small Box,9/05/2017
10470,C319,John,4/05/2017,Low,SKU263,40,44.01,0.02,3.5,Express Air,Small Box,6/05/2017
10470,C319,Bob,4/05/2017,Low,SKU399,8,15.99,0.03,13.18,Regular Air,Small Box,11/05/2017
10470,C319,Bob,4/05/2017,Low,SKU1152,20,175.99,0.09,4.99,Regular Air,Small Box,6/05/2017
49380,C383,Bob,4/05/2017,Medium,SKU1129,11,1938.02,0.02,13.99,Regular Air,Medium Box,6/05/2017
39652,C782,Richard,4/05/2017,Low,SKU522,5,2.88,0.03,0.5,Regular Air,Small Box,6/05/2017
39652,C782,John,4/05/2017,Low,SKU1246,4,195.99,0.03,8.99,Regular Air,Small Box,9/05/2017
53477,C405,John,5/05/2017,High,SKU031,32,95.95,0.01,74.35,Delivery Truck,Jumbo Drum,7/05/2017
53477,C405,John,5/05/2017,High,SKU044,27,300.98,0.06,64.73,Delivery Truck,Jumbo Drum,6/05/2017
53477,C405,Bob,5/05/2017,High,SKU580,36,37.94,0.06,5.08,Regular Air,Wrap Bag,7/05/2017
53477,C405,Richard,5/05/2017,High,SKU923,28,161.55,0.07,19.99,Regular Air,Small Box,7/05/2017
48197,C054,Richard,5/05/2017,Not Specified,SKU100,32,40.97,0.07,14.45,Regular Air,Large Box,7/05/2017
9409,C783,Bob,5/05/2017,Critical,SKU977,12,152.48,0.1,4,Regular Air,Small Box,7/05/2017
16257,C316,Bob,5/05/2017,Not Specified,SKU498,16,5.98,0.03,2.5,Regular Air,Small Box,6/05/2017
2023,C670,Richard,5/05/2017,Low,SKU1020,4,73.98,0.09,12.14,Regular Air,Small Box,5/05/2017
2023,C670,Bob,5/05/2017,Low,SKU669,50,4.98,0.06,5.49,Regular Air,Small Box,7/05/2017
22272,C253,Richard,6/05/2017,High,SKU977,37,152.48,0.1,4,Regular Air,Small Box,8/05/2017
22272,C253,John,6/05/2017,High,SKU1014,30,35.41,0.08,1.99,Regular Air,Small Pack,8/05/2017
21796,C789,Bob,6/05/2017,Low,SKU1059,46,99.99,0.04,19.99,Regular Air,Small Box,10/05/2017
21796,C789,John,6/05/2017,Low,SKU1138,2,20.99,0.01,4.81,Regular Air,Medium Box,6/05/2017
21796,C789,Richard,6/05/2017,Low,SKU467,41,15.67,0.1,1.39,Regular Air,Small Box,13/05/2017
21796,C789,Richard,6/05/2017,Low,SKU849,31,1.14,0.07,0.7,Regular Air,Wrap Bag,11/05/2017
6785,C565,Bob,6/05/2017,Medium,SKU159,7,25.38,0.03,8.99,Regular Air,Small Pack,8/05/2017
27265,C152,Bob,6/05/2017,Critical,SKU1070,49,299.99,0.02,11.64,Regular Air,Large Box,6/05/2017
27265,C152,Richard,6/05/2017,Critical,SKU481,36,162.93,0.05,19.99,Express Air,Small Box,7/05/2017
